,Unnamed: 0,LineID,TransLineNo,Mode,Description,EditNotes,Processing,short_name,long_name,shape_id,route_id,frood_of_payment,ft_mode,id,route_id1,vehicle_name,proof_of_payment
773,773,5193,KT94S,b,94 Agate Point SB,94_T02,4094,KT94S,94 Agate Point SB,94_T02,4094,0,b,5193,4094,b1,0
774,774,4694,MK_21,p,21 35  Av SW/Arbor *,21021361,1021,MK_21,21 35  Av SW/Arbor *,21021361,1021,0,p,4694,1021,p1,0
775,775,4752,MK_57,b,57 Admiral Way/Gene*,21057020,1057,MK_57,57 Admiral Way/Gene*,21057020,1057,0,b,4752,1057,b1,0
776,776,4290,MK_221,b,221 Eastgate\Redmond,10221081,1221,MK_221,221 Eastgate\Redmond,10221081,1221,0,b,4290,1221,b1,0
777,777,4310,MK_24,b,24 Magnolia via W G*,11024097,1024,MK_24,24 Magnolia via W G*,11024097,1024,0,b,4310,1024,b1,0
778,778,4479,MK_48,p,48 Loyal Heights/Mt*,20048600,1048,MK_48,48 Loyal Heights/Mt*,20048600,1048,0,p,4479,1048,p1,0
779,779,4540,MK_66,p,66 5 & Main to NTC,20066118,1066,MK_66,66 5 & Main to NTC,20066118,1066,0,p,4540,1066,p1,0
780,780,4542,MK_67,b,67 Northgate to UW *,20067065,1067,MK_67,67 Northgate to UW *,20067065,1067,0,b,4542,1067,b1,0
781,781,4582,MK_75,b,75 UW - NTC - Balla*,11075159,1075,MK_75,75 UW - NTC - Balla*,11075159,1075,0,b,4582,1075,b1,0
782,782,4240,MK_19,b,19 Magnolia,20019025,1019,MK_19,19 Magnolia,20019025,1019,0,b,4240,1019,b1,0
783,783,4291,MK_221,b,221 Eastgate\Redmond,10221097,1221,MK_221,221 Eastgate\Redmond,10221097,1221,0,b,4291,1221,b1,0
784,784,4323,MK_243,b,243 Jackson Park to*,40243322,1243,MK_243,243 Jackson Park to*,40243322,1243,0,b,4323,1243,b1,0
785,785,4373,MK_28,b,28 Broadview,20028525,1028,MK_28,28 Broadview,20028525,1028,0,b,4373,1028,b1,0
786,786,4406,MK_32,b,32 Seattle Center t*,21032115,1032,MK_32,32 Seattle Center t*,21032115,1032,0,b,4406,1032,b1,0
787,787,4409,MK_33,b,33 Ft Lawton,20033047,1033,MK_33,33 Ft Lawton,20033047,1033,0,b,4409,1033,b1,0
788,788,4545,MK_68,b,68 Northgate to UW *,11068080,1068,MK_68,68 Northgate to UW *,11068080,1068,0,b,4545,1068,b1,0
789,789,4548,MK_68,b,68 Northgate to UW *,11068084,1068,MK_68,68 Northgate to UW *,11068084,1068,0,b,4548,1068,b1,0
790,790,4632,MK_930,b,930 Kingsgate/Redmo*,30930004,1930,MK_930,930 Kingsgate/Redmo*,30930004,1930,0,b,4632,1930,b1,0
791,791,4649,MK_995,p,995 Laurelhurst-Lak*,10995021,1995,MK_995,995 Laurelhurst-Lak*,10995021,1995,0,p,4649,1995,p1,0
792,792,4971,422South,b,422 Stanwood-Sea CBD,422-sb-Weekday,3422,422South,422 Stanwood-Sea CBD,422-sb-Weekday,3422,0,b,4971,3422,b1,0
793,793,4983,535North,b,desc needed,535-nb-Weekday,6535,535North,desc needed,535-nb-Weekday,6535,0,b,4983,6535,b1,0
794,794,4216,MK_17,p,17 Sunset Hill,20017066,1017,MK_17,17 Sunset Hill,20017066,1017,0,p,4216,1017,p1,0
795,795,4355,MK_265,b,265 Redmond/Seattle*,30265030,1265,MK_265,265 Redmond/Seattle*,30265030,1265,0,b,4355,1265,b1,0
796,796,4401,MK_311,b,311 Seattle/Woodinv*,30311343,1311,MK_311,311 Seattle/Woodinv*,30311343,1311,0,b,4401,1311,b1,0
797,797,4429,MK_355,p,355 Shoreline Comm *,20355071,1355,MK_355,355 Shoreline Comm *,20355071,1355,0,p,4429,1355,p1,0
798,798,4532,MK_64,p,64 Lake City - CBD *,20064017,1064,MK_64,64 Lake City - CBD *,20064017,1064,0,p,4532,1064,p1,0
799,799,4535,MK_65,b,65 NTC to UW,20065081,1065,MK_65,65 NTC to UW,20065081,1065,0,b,4535,1065,b1,0
800,800,4883,574N,b,574 Lkwd-Taco-SeaTac,FEB14-574459,6574,574N,574 Lkwd-Taco-SeaTac,FEB14-574459,6574,0,b,4883,6574,b1,0
801,801,5033,280East,b,280 Everett-Lake Stv,14SEP-Weekday-280e-1,3280,280East,280 Everett-Lake Stv,14SEP-Weekday-280e-1,3280,0,b,5033,3280,b1,0
802,802,5221,ET18,b,18 Mukilteo-Evt Stn,RT18EB02_GH,7018,ET18,18 Mukilteo-Evt Stn,RT18EB02_GH,7018,0,b,5221,7018,b1,0
803,803,5222,ET29,b,29 South to Mall St*,RT29NB02,7029,ET29,29 South to Mall St*,RT29NB02,7029,0,b,5222,7029,b1,0
804,804,5236,ET4,b,4 N Evt Circulator,RT5CC01,7005,ET4,4 N Evt Circulator,RT5CC01,7005,0,b,5236,7005,b1,0
805,805,5237,ET6,b,6 Evt Stn-Harborfrnt,RT6NB01,7006,ET6,6 Evt Stn-Harborfrnt,RT6NB01,7006,0,b,5237,7006,b1,0
806,806,4026,MK_221,b,221 Eastgate\Redmond,21221084,1221,MK_221,221 Eastgate\Redmond,21221084,1221,0,b,4026,1221,b1,0
807,807,4451,MK_40,b,40 CBD-NGTC via Fre*,11040013,1040,MK_40,40 CBD-NGTC via Fre*,11040013,1040,0,b,4451,1040,b1,0
808,808,4453,MK_40,b,40 CBD-NGTC via Fre*,20040014,1040,MK_40,40 CBD-NGTC via Fre*,20040014,1040,0,b,4453,1040,b1,0
809,809,4583,MK_75,b,75 UW - NTC - Balla*,11075163,1075,MK_75,75 UW - NTC - Balla*,11075163,1075,0,b,4583,1075,b1,0
810,810,4586,MK_75,b,75 UW - NTC - Balla*,20075165,1075,MK_75,75 UW - NTC - Balla*,20075165,1075,0,b,4586,1075,b1,0
811,811,4093,MK_E-Line,b,E-Line E-Line Rapid*,11675013,1675,MK_E-Line,E-Line E-Line Rapid*,11675013,1675,0,b,4093,1675,b1,0
812,812,4172,MK_139,b,139 Burien/Gregory *,10139007,1139,MK_139,139 Burien/Gregory *,10139007,1139,0,b,4172,1139,b1,0
813,813,4181,MK_140,b,140 Renton to Burien,30140078,1140,MK_140,140 Renton to Burien,30140078,1140,0,b,4181,1140,b1,0
814,814,4183,MK_140,b,140 Renton to Burien,41140080,1140,MK_140,140 Renton to Burien,41140080,1140,0,b,4183,1140,b1,0
815,815,4214,MK_169,b,169 Renton to Kent *,11169019,1169,MK_169,169 Renton to Kent *,11169019,1169,0,b,4214,1169,b1,0
816,816,4231,MK_183,b,183 Kent/Federal Wa*,10183030,1183,MK_183,183 Kent/Federal Wa*,10183030,1183,0,b,4231,1183,b1,0
817,817,4232,MK_183,b,183 Kent/Federal Wa*,21183032,1183,MK_183,183 Kent/Federal Wa*,21183032,1183,0,b,4232,1183,b1,0
818,818,4261,MK_203,b,203 Shorewood Van S*,30203036,1203,MK_203,203 Shorewood Van S*,30203036,1203,0,b,4261,1203,b1,0
819,819,4271,MK_208,b,208 IssaTC/SnoqRidg*,41208022,1208,MK_208,208 IssaTC/SnoqRidg*,41208022,1208,0,b,4271,1208,b1,0
820,820,4287,MK_22,b,22 West Seattle/Whi*,10022096,1022,MK_22,22 West Seattle/Whi*,10022096,1022,0,b,4287,1022,b1,0
821,821,4386,MK_30,b,30 Sandpoint/U-Dist,11030022,1030,MK_30,30 Sandpoint/U-Dist,11030022,1030,0,b,4386,1030,b1,0
822,822,4423,MK_346,b,346 Aurora Village *,20346008,1346,MK_346,346 Aurora Village *,20346008,1346,0,b,4423,1346,b1,0
823,823,4424,MK_347,b,347 NTC - Mountlake*,11347009,1347,MK_347,347 NTC - Mountlake*,11347009,1347,0,b,4424,1347,b1,0
824,824,4331,MK_248,b,248 Redmond-Kirkland,30248018,1248,MK_248,248 Redmond-Kirkland,30248018,1248,0,b,4331,1248,b1,0
825,825,4617,MK_909,b,909 Highlands/Kenny*,11909009,1909,MK_909,909 Highlands/Kenny*,11909009,1909,0,b,4617,1909,b1,0
826,826,4086,MK_A Line,b,A Line A-Line Rapid*,21671012,1671,MK_A Line,A Line A-Line Rapid*,21671012,1671,0,b,4086,1671,b1,0
827,827,4818,PT214E,b,214 Washington EB,FEB14-2148162,2214,PT214E,214 Washington EB,FEB14-2148162,2214,0,b,4818,2214,b1,0
828,828,4825,PT300N,b,300 S Tacoma Way NB,FEB14-3004373,2300,PT300N,300 S Tacoma Way NB,FEB14-3004373,2300,0,b,4825,2300,b1,0
829,829,4826,PT300Na,b,300 S Tacoma Way NB,FEB14-3004372,2300,PT300Na,300 S Tacoma Way NB,FEB14-3004372,2300,0,b,4826,2300,b1,0
830,830,4846,PT45N,b,45 Yakima NB,FEB14-45493,2045,PT45N,45 Yakima NB,FEB14-45493,2045,0,b,4846,2045,b1,0
831,831,4853,PT497N,b,497 Lakelnd Hills NB,FEB14-497415,2497,PT497N,497 Lakelnd Hills NB,FEB14-497415,2497,0,b,4853,2497,b1,0
832,832,4854,PT500E,b,500 Federal Way NB,FEB14-5004150,2500,PT500E,500 Federal Way NB,FEB14-5004150,2500,0,b,4854,2500,b1,0
833,833,4871,PT54W,b,54 38th St WB,FEB14-54966,2054,PT54W,54 38th St WB,FEB14-54966,2054,0,b,4871,2054,b1,0
834,834,4894,PT57S,b,57 Tacoma Mall SB,FEB14-575108,2057,PT57S,57 Tacoma Mall SB,FEB14-575108,2057,0,b,4894,2057,b1,0
835,835,4912,566Sa,b,566 Auburn-OverlakeS,FEB14-566542,6566,566Sa,566 Auburn-OverlakeS,FEB14-566542,6566,0,b,4912,6566,b1,0
836,836,4562,MK_70,b,70 University Distr*,20070001,1070,MK_70,70 University Distr*,20070001,1070,0,b,4562,1070,b1,0
837,837,4563,MK_70,b,70 University Distr*,20070022,1070,MK_70,70 University Distr*,20070022,1070,0,b,4563,1070,b1,0
838,838,4930,WFFSWb,f,WSF FAUNTLR-SWRTH WB,920,5999,WFFSWb,WSF FAUNTLR-SWRTH WB,920,5999,0,f,4930,5999,f1,0
839,839,4940,WFFAVb,f,WSF FAUNTLR-VASHN WB,922,5999,WFFAVb,WSF FAUNTLR-VASHN WB,922,5999,0,f,4940,5999,f1,0
840,840,4982,111West,b,111 Brier-MLT P&R,111-wb-Weekday,3111,111West,111 Brier-MLT P&R,111-wb-Weekday,3111,0,b,4982,3111,b1,0
841,841,4991,112North,b,112 MLT P&R-Ash P&R,112-nb-Weekday,3112,112North,112 MLT P&R-Ash P&R,112-nb-Weekday,3112,0,b,4991,3112,b1,0
842,842,5108,KT11N,b,11 Crosstown Ltd NB,11wa_T01,4011,KT11N,11 Crosstown Ltd NB,11wa_T01,4011,0,b,5108,4011,b1,0
843,843,5119,KT13N,b,13 Parkwood East Ltd,13_bng_T01,4013,KT13N,13 Parkwood East Ltd,13_bng_T01,4013,0,b,5119,4013,b1,0
844,844,5136,KT22Ea,b,22 Gateway Exp EB,22_T02,4022,KT22Ea,22 Gateway Exp EB,22_T02,4022,0,b,5136,4022,b1,0
845,845,5143,KT25S,b,25 East Park SB,25_T01,4025,KT25S,25 East Park SB,25_T01,4025,0,b,5143,4025,b1,0
846,846,5168,KT86W,b,86 Southwrth Shtl WB,86g_T01,4086,KT86W,86 Southwrth Shtl WB,86g_T01,4086,0,b,5168,4086,b1,0
847,847,5191,KT93S,b,93 Manzanita SB,93_T05,4093,KT93S,93 Manzanita SB,93_T05,4093,0,b,5191,4093,b1,0
848,848,5199,KT98N,b,98 Fort Ward NB,98_T03,4098,KT98N,98 Fort Ward NB,98_T03,4098,0,b,5199,4098,b1,0
849,849,5078,KT24Wa,b,24 Olympic CollegeW,24take_T03,4024,KT24Wa,24 Olympic CollegeW,24take_T03,4024,0,b,5078,4024,b1,0
850,850,5079,KT25N,b,25 East ParkN,25take_T01,4025,KT25N,25 East ParkN,25take_T01,4025,0,b,5079,4025,b1,0
851,851,5085,KT90AN,b,90A PoulsboN,90A_ptc_T02,4090,KT90AN,90A PoulsboN,90A_ptc_T02,4090,0,b,5085,4090,b1,0
852,852,5103,KT99S,b,99 Bill PointS,99pm_T05,4099,KT99S,99 Bill PointS,99pm_T05,4099,0,b,5103,4099,b1,0
853,853,4913,567S,b,567 Kent-OverlakeS,FEB14-56752,6567,567S,567 Kent-OverlakeS,FEB14-56752,6567,0,b,4913,6567,b1,0
854,854,4217,MK_17,p,17 Sunset Hill,20017067,1017,MK_17,17 Sunset Hill,20017067,1017,0,p,4217,1017,p1,0
855,855,4380,MK_3,b,3 Route 3,21003560,1003,MK_3,3 Route 3,21003560,1003,0,b,4380,1003,b1,0
856,856,4415,MK_331,b,331 S03: Kenmore - *,30331020,1331,MK_331,331 S03: Kenmore - *,30331020,1331,0,b,4415,1331,b1,0
857,857,4538,MK_66,p,66 5 & Main to NTC,11066114,1066,MK_66,66 5 & Main to NTC,11066114,1066,0,p,4538,1066,p1,0
858,858,4720,MK_3,b,3 Route 3,10003553,1003,MK_3,3 Route 3,10003553,1003,0,b,4720,1003,b1,0
859,859,4757,MK_67,b,67 Northgate to UW *,11067064,1067,MK_67,67 Northgate to UW *,11067064,1067,0,b,4757,1067,b1,0
860,860,4437,MK_372,p,372 Woodinville/Uni*,20372048,1372,MK_372,372 Woodinville/Uni*,20372048,1372,0,p,4437,1372,p1,0
861,861,4442,MK_4,b,4 Judkins / E QA,10004559,1004,MK_4,4 Judkins / E QA,10004559,1004,0,b,4442,1004,b1,0
862,862,4456,MK_40,b,40 CBD-NGTC via Fre*,20040017,1040,MK_40,40 CBD-NGTC via Fre*,20040017,1040,0,b,4456,1040,b1,0
863,863,4587,MK_75,b,75 UW - NTC - Balla*,20075166,1075,MK_75,75 UW - NTC - Balla*,20075166,1075,0,b,4587,1075,b1,0
864,864,4890,577Sa,b,577 FederalWay-Seat*,FEB14-577435,6577,577Sa,577 FederalWay-Seat*,FEB14-577435,6577,0,b,4890,6577,b1,0
865,865,4995,101South,b,101 Aur Vill-Mar P&R,101-nb-Weekday,3101,101South,101 Aur Vill-Mar P&R,101-nb-Weekday,3101,0,b,4995,3101,b1,0
866,866,4412,MK_330,b,330 Lake City - Sho*,31330007,1330,MK_330,330 Lake City - Sho*,31330007,1330,0,b,4412,1330,b1,0
867,867,4452,MK_40,b,40 CBD-NGTC via Fre*,11040019,1040,MK_40,40 CBD-NGTC via Fre*,11040019,1040,0,b,4452,1040,b1,0
868,868,4454,MK_40,b,40 CBD-NGTC via Fre*,20040015,1040,MK_40,40 CBD-NGTC via Fre*,20040015,1040,0,b,4454,1040,b1,0
869,869,4640,MK_980,p,980 Lakeside,10980001,1980,MK_980,980 Lakeside,10980001,1980,0,p,4640,1980,p1,0
870,870,5006,101South,b,101 Mar P&R-Aur Vill,101-sb-Weekday,3101,101South,101 Mar P&R-Aur Vill,101-sb-Weekday,3101,0,b,5006,3101,b1,0
871,871,5215,ET12,b,12 Mall Circulator,RT12CW02_G72,7012,ET12,12 Mall Circulator,RT12CW02_G72,7012,0,b,5215,7012,b1,0
872,872,5245,ET7,b,7 Coll Stn-Mall Stn,RT7SB01,7007,ET7,7 Coll Stn-Mall Stn,RT7SB01,7007,0,b,5245,7007,b1,0
873,873,5246,ET8,b,8 Airport Rd-Evt Stn,RT8NB01,7008,ET8,8 Airport Rd-Evt Stn,RT8NB01,7008,0,b,5246,7008,b1,0
874,874,4145,MK_120,b,120 Burien to Seatt*,21120053,1120,MK_120,120 Burien to Seatt*,21120053,1120,0,b,4145,1120,b1,0
875,875,4366,MK_271,b,271 Issaquah to U D*,30271135,1271,MK_271,271 Issaquah to U D*,30271135,1271,0,b,4366,1271,b1,0
876,876,4153,MK_123,b,123 Gregory Heights*,10123016,1123,MK_123,123 Gregory Heights*,10123016,1123,0,b,4153,1123,b1,0
877,877,4152,MK_123,b,123 Gregory Heights*,10123015,1123,MK_123,123 Gregory Heights*,10123015,1123,0,b,4152,1123,b1,0
878,878,4938,WFSVPb,f,KCFD SEA-VASHN PO SB,21975004,5999,WFSVPb,KCFD SEA-VASHN PO SB,21975004,5999,0,f,4938,5999,f1,0
879,879,4502,542,b,542 Redmond-Univ Dst,30542009,6542,542,542 Redmond-Univ Dst,30542009,6542,0,b,4502,6542,b1,0
880,880,4402,MK_312,p,312 Woodinville/Bot*,20312047,1312,MK_312,312 Woodinville/Bot*,20312047,1312,0,p,4402,1312,p1,0
881,881,4858,PT501W,b,501 Miltn-Fed Way SB,FEB14-5015212,2501,PT501W,501 Miltn-Fed Way SB,FEB14-5015212,2501,0,b,4858,2501,b1,0
882,882,4962,106South,b,106 Mariner P&R-Both,106-sb-Weekday,3106,106South,106 Mariner P&R-Both,106-sb-Weekday,3106,0,b,4962,3106,b1,0
883,883,5115,KT12Eb,b,12 Silverdale West,12h_T01,4012,KT12Eb,12 Silverdale West,12h_T01,4012,0,b,5115,4012,b1,0
884,884,5118,KT13Eb,b,13 Parkwood East Ltd,13silv_T01,4013,KT13Eb,13 Parkwood East Ltd,13silv_T01,4013,0,b,5118,4013,b1,0
885,885,4334,MK_249,b,249 Bellevue/Overla*,30249117,1249,MK_249,249 Bellevue/Overla*,30249117,1249,0,b,4334,1249,b1,0
886,886,4335,MK_249,b,249 Bellevue/Overla*,41249116,1249,MK_249,249 Bellevue/Overla*,41249116,1249,0,b,4335,1249,b1,0
887,887,4714,MK_265,b,265 Redmond/Seattle*,41265028,1265,MK_265,265 Redmond/Seattle*,41265028,1265,0,b,4714,1265,b1,0
888,888,4785,MK_243,b,243 Jackson Park to*,31243320,1243,MK_243,243 Jackson Park to*,31243320,1243,0,b,4785,1243,b1,0
889,889,4990,871South,b,871 Edmonds P&R-UW,871-sb-Weekday,3871,871South,871 Edmonds P&R-UW,871-sb-Weekday,3871,0,b,4990,3871,b1,0
890,890,5041,855North,b,desc needed,855-nb-Weekday,3855,855North,desc needed,855-nb-Weekday,3855,0,b,5041,3855,b1,0
891,891,5069,405North,b,desc needed,405-nb-Weekday,3405,405North,desc needed,405-nb-Weekday,3405,0,b,5069,3405,b1,0
892,892,4503,542,b,542 Univ Dst-Redmond,41542008,6542,542,542 Univ Dst-Redmond,41542008,6542,0,b,4503,6542,b1,0
893,893,4076,MK_893,b,893 911 For Lake Wa*,11893001,1893,MK_893,893 911 For Lake Wa*,11893001,1893,0,b,4076,1893,b1,0
894,894,4308,MK_238,b,238 UWB Bothell CC/*,11238060,1238,MK_238,238 UWB Bothell CC/*,11238060,1238,0,b,4308,1238,b1,0
895,895,5064,880North,b,desc needed,14SEP-Weekday-880n-1,3880,880North,desc needed,14SEP-Weekday-880n-1,3880,0,b,5064,3880,b1,0
896,896,5042,860North,b,desc needed,860-nb-Weekday,3860,860North,desc needed,860-nb-Weekday,3860,0,b,5042,3860,b1,0
897,897,4147,MK_121,b,121 Normandy Park e*,10121087,1121,MK_121,121 Normandy Park e*,10121087,1121,0,b,4147,1121,b1,0
898,898,4146,MK_121,b,121 Normandy Park e*,10121085,1121,MK_121,121 Normandy Park e*,10121085,1121,0,b,4146,1121,b1,0
899,899,5046,412North,b,desc needed,412-nb-Weekday,3412,412North,desc needed,412-nb-Weekday,3412,0,b,5046,3412,b1,0
900,900,4793,PT10N,b,10 Pearl Street NB,FEB14-10461,2010,PT10N,10 Pearl Street NB,FEB14-10461,2010,0,b,4793,2010,b1,0
901,901,5004,120East,b,120 Lyn TC-CanPk P&R,120-eb-Weekday,3120,120East,120 Lyn TC-CanPk P&R,120-eb-Weekday,3120,0,b,5004,3120,b1,0
902,902,5175,KT90Nc,b,90 Bainbrdge-Poulsbo,90_t_T02,4090,KT90Nc,90 Bainbrdge-Poulsbo,90_t_T02,4090,0,b,5175,4090,b1,0
903,903,4879,566S,b,566 Overlake-Auburn,FEB14-566541,6566,566S,566 Overlake-Auburn,FEB14-566541,6566,0,b,4879,6566,b1,0
904,904,4924,566Sa,b,566 Auburn-OverlakeS,FEB14-566540,6566,566Sa,566 Auburn-OverlakeS,FEB14-566540,6566,0,b,4924,6566,b1,0
905,905,5044,270East,b,desc needed,14SEP-Weekday-270277e-14,3270,270East,desc needed,14SEP-Weekday-270277e-14,3270,0,b,5044,3270,b1,0
906,906,5220,ET18,b,18 Mukilteo-Evt Stn,RT18EB01,7018,ET18,18 Mukilteo-Evt Stn,RT18EB01,7018,0,b,5220,7018,b1,0
907,907,5234,ET3,b,3 South to W Casino*,RT3SB03,7003,ET3,3 South to W Casino*,RT3SB03,7003,0,b,5234,7003,b1,0
908,908,5250,ET3,b,3 South to W Casino*,RT3SB02,7003,ET3,3 South to W Casino*,RT3SB02,7003,0,b,5250,7003,b1,0
909,909,5251,ET7,b,7 South to Mall Sta*,RT7SB02_WCAS,7007,ET7,7 South to Mall Sta*,RT7SB02_WCAS,7007,0,b,5251,7007,b1,0
910,910,5022,240East,b,240 Stanwd-Smokey Pt,240-eb-Weekday,3240,240East,240 Stanwd-Smokey Pt,240-eb-Weekday,3240,0,b,5022,3240,b1,0
911,911,5155,KT36E,b,36 Ridgetop Shuttle,36am_T02,4036,KT36E,36 Ridgetop Shuttle,36am_T02,4036,0,b,5155,4036,b1,0
912,912,4316,MK_240,b,240 Bellevue\Renton,20240080,1240,MK_240,240 Bellevue\Renton,20240080,1240,0,b,4316,1240,b1,0
913,913,4317,MK_240,b,240 Bellevue\Renton,20240081,1240,MK_240,240 Bellevue\Renton,20240081,1240,0,b,4317,1240,b1,0
914,914,5315,MK_98,b,98 SLUSC Northbound,11098501,1098,MK_98,98 SLUSC Northbound,11098501,1098,0,b,5315,1098,b1,0
915,915,4869,PT53Wa,b,53 University Plc WB,FEB14-539340,2053,PT53Wa,53 University Plc WB,FEB14-539340,2053,0,b,4869,2053,b1,0
916,916,5254,KT13,b,13 Parkwood East Li*,13_T09,4013,KT13,13 Parkwood East Li*,13_T09,4013,0,b,5254,4013,b1,0
917,917,5316,MK_98,b,98 SLUSC Southbound,20098504,1098,MK_98,98 SLUSC Southbound,20098504,1098,0,b,5316,1098,b1,0
918,918,5303,MK_301,b,301 Aurora Village-*,11301127,1301,MK_301,301 Aurora Village-*,11301127,1301,0,b,5303,1301,b1,0
919,919,4209,MK_166,b,166 Highline C C to*,11166051,1166,MK_166,166 Highline C C to*,11166051,1166,0,b,4209,1166,b1,0
920,920,4039,MK_36,b,36 Jefferson Park/R*,10036403,1036,MK_36,36 Jefferson Park/R*,10036403,1036,0,b,4039,1036,b1,0
921,921,4055,MK_60,b,60 Beacon Hill/Broa*,10060024,1060,MK_60,60 Beacon Hill/Broa*,10060024,1060,0,b,4055,1060,b1,0
922,922,4103,MK_101,b,101 Renton Transit *,10101080,1101,MK_101,101 Renton Transit *,10101080,1101,0,b,4103,1101,b1,0
923,923,4433,MK_36,b,36 Jefferson Park/R*,21036402,1036,MK_36,36 Jefferson Park/R*,21036402,1036,0,b,4433,1036,b1,0
924,924,4441,MK_4,b,4 Judkins / E QA,10004557,1004,MK_4,4 Judkins / E QA,10004557,1004,0,b,4441,1004,b1,0
925,925,4445,MK_4,b,4 Judkins / E QA,21004563,1004,MK_4,4 Judkins / E QA,21004563,1004,0,b,4445,1004,b1,0
926,926,4460,MK_41,b,41 Lake City/Northg*,20041229,1041,MK_41,41 Lake City/Northg*,20041229,1041,0,b,4460,1041,b1,0
927,927,5331,MK_4,b,Judkins / E QA,10004554,1004,MK_4,Judkins / E QA,10004554,1004,0,b,5331,1004,b1,0
928,928,5333,MK_14,b,Mt Baker,10014602,1014,MK_14,Mt Baker,10014602,1014,0,b,5333,1014,b1,0
929,929,5335,MK_36,b,Jefferson Park/Rain*,10036371,1036,MK_36,Jefferson Park/Rain*,10036371,1036,0,b,5335,1036,b1,0
930,930,5340,MK_131,b,Normandy Park,10131101,1131,MK_131,Normandy Park,10131101,1131,0,b,5340,1131,b1,0
931,931,4268,MK_205,p,205 Mercer Island/U*,10205018,1205,MK_205,205 Mercer Island/U*,10205018,1205,0,p,4268,1205,p1,0
932,932,4440,MK_4,b,4 Judkins / E QA,10004556,1004,MK_4,4 Judkins / E QA,10004556,1004,0,b,4440,1004,b1,0
933,933,4477,MK_48,b,48 Loyal Heights/Mt*,11048601,1048,MK_48,48 Loyal Heights/Mt*,11048601,1048,0,b,4477,1048,b1,0
934,934,4010,MK_150,b,150 Kent-Southcente*,21150168,1150,MK_150,150 Kent-Southcente*,21150168,1150,0,b,4010,1150,b1,0
935,935,4011,MK_150,b,150 Kent-Southcente*,21150174,1150,MK_150,150 Kent-Southcente*,21150174,1150,0,b,4011,1150,b1,0
936,936,4200,MK_158,b,158 E. Kent--Lk. Me*,10158015,1158,MK_158,158 E. Kent--Lk. Me*,10158015,1158,0,b,4200,1158,b1,0
937,937,4245,MK_193,p,193 Star Lk. to Fir*,10193004,1193,MK_193,193 Star Lk. to Fir*,10193004,1193,0,p,4245,1193,p1,0
938,938,4478,MK_48,b,48 Loyal Heights/Mt*,11048603,1048,MK_48,48 Loyal Heights/Mt*,11048603,1048,0,b,4478,1048,b1,0
939,939,4567,MK_71,p,71 View Ridge,20071015,1071,MK_71,71 View Ridge,20071015,1071,0,p,4567,1071,p1,0
940,940,4572,MK_72,p,72 Lake City,20072164,1072,MK_72,72 Lake City,20072164,1072,0,p,4572,1072,p1,0
941,941,4578,MK_73,b,73 Jackson Park,20073005,1073,MK_73,73 Jackson Park,20073005,1073,0,b,4578,1073,b1,0
942,942,4589,MK_77,p,77 Jackson Park Exp*,20077043,1077,MK_77,77 Jackson Park Exp*,20077043,1077,0,p,4589,1077,p1,0
943,943,4643,MK_987,p,987 Lakeside School*,10987008,1987,MK_987,987 Lakeside School*,10987008,1987,0,p,4643,1987,p1,0
944,944,4645,MK_989,p,989 Eastgate Lakesi*,31989325,1989,MK_989,989 Eastgate Lakesi*,31989325,1989,0,p,4645,1989,p1,0
945,945,4665,MK_14,b,14 Mt Baker,21014606,1014,MK_14,14 Mt Baker,21014606,1014,0,b,4665,1014,b1,0
946,946,4668,MK_152,b,152 Enumclaw-Auburn*,21152339,1152,MK_152,152 Enumclaw-Auburn*,21152339,1152,0,b,4668,1152,b1,0
947,947,4671,MK_159,b,159 Kent-Kangley-Ti*,21159035,1159,MK_159,159 Kent-Kangley-Ti*,21159035,1159,0,b,4671,1159,b1,0
948,948,4666,MK_143,p,143 Maple Valley & *,21143052,1143,MK_143,143 Maple Valley & *,21143052,1143,0,p,4666,1143,p1,0
949,949,4669,MK_157,b,157 Lake Meridian P*,21157010,1157,MK_157,157 Lake Meridian P*,21157010,1157,0,b,4669,1157,b1,0
950,950,4677,MK_178,b,178 South Fed Way &*,21178044,1178,MK_178,178 South Fed Way &*,21178044,1178,0,b,4677,1178,b1,0
951,951,4688,MK_202,b,202 Mercer Island,21202083,1202,MK_202,202 Mercer Island,21202083,1202,0,b,4688,1202,b1,0
952,952,4718,MK_28,p,28 Broadview,11028523,1028,MK_28,28 Broadview,11028523,1028,0,p,4718,1028,p1,0
953,953,4559,MK_7,b,7 Route 7,21007047,1007,MK_7,7 Route 7,21007047,1007,0,b,4559,1007,b1,0
954,954,4655,MK_111,b,111 East Renton to *,21111033,1111,MK_111,111 East Renton to *,21111033,1111,0,b,4655,1111,b1,0
955,955,4662,MK_119,p,119 Dockton,21119025,1119,MK_119,119 Dockton,21119025,1119,0,p,4662,1119,p1,0
956,956,4670,MK_158,b,158 E. Kent--Lk. Me*,21158017,1158,MK_158,158 E. Kent--Lk. Me*,21158017,1158,0,b,4670,1158,b1,0
957,957,4683,MK_190,b,190 Star Lk. P&R Vi*,21190016,1190,MK_190,190 Star Lk. P&R Vi*,21190016,1190,0,b,4683,1190,b1,0
958,958,5361,MK_76,b,Wedgwood Express,11076021,1076,MK_76,Wedgwood Express,11076021,1076,0,b,5361,1076,b1,0
